time,Muong Te,Sin Ho,Tam Duong,Than Uyen,Muong Lay(Lai Chau),Tuan Giao,Pha Din,Dien Bien,Phieng Lanh,Son La,Song Ma,Co Noi,Yen Chau,Bac Yen,Phu Yen,Moc Chau,Bac Ha,Sa Pa,Mu.C.Chai,Yen Bai,Van Chan,Luc Yen,Ha Giang,Hoang S Phi,Bac Me,Bac Quang,T.Quang,Ham Yen,Chiem Hoa,Cho Ra,Ngan Son,Bac Can,Thai Nguyen,Minh Dai,Phu Ho,Viet Tri,Vinh Yen,Tam Dao,Cao Bang,Bao Lac,Nguyen Binh,T. Khanh,That Khe,Lang Son,Mau Son,Bac Son,Huu Lung,Dinh Lap,Quang Ha,Tien Yen,Co To,Cua Ong,Bai Chay,Uong Bi,Hiep Hoa,Luc Ngan,Son Dong,Bac Giang,Phu Lien,Hon Dau,Bach. L.Vi,Ba Vi,Son Tay,Lang,Ha Dong,Chi Linh,Hai Duong,Hung Yen,Nam Dinh,Van Ly,Phu Ly,Nho Quan,Ninh Binh,Thai Binh,Hoi Xuan,Yen Dinh,Sam Son,Bai Thuong,Thanh Hoa,Nhu Xuan,Tinh Gia,Quy Chau,Tuong Duong(Cua Rao),Quy Hop,Tay Hieu,Con Cuong,Quynh Luu,Do Luong,Hon Ngu,Vinh,Huong Khe,Ky Anh,Dong Hoi,Ba Don,Con Co,Khe Sanh,Hue,A Luoi,Nam Dong,Da Nang,Tam Ky,Tra My,Ly Son,Q.Ngai,Hoai Nhon,Quy Nhon,Son Hoa,Tuy Hoa,Nha Trang,Cam Ranh,Truong Sa,Phan Rang,Phan Thiet,La Gi(Ham Tan),Phu Quy,Dak To,Kon Tum,Playcu,An Khe,Ayunpa(Cheo Reo),Buon Ho,M Drak,B.M. Thuot,Dak Nong,Da Lat,Lien Khuong,Bao Loc,Phuoc Long,Dong Phu,Tay Ninh,Tri An,Bien Hoa,Vung Tau,Con Dao,Moc Hoa,My Tho,Ba Tri,Cao Lanh,Cang Long,Chau Doc,Can Tho,Soc Trang,Rach Gia,Phu Quoc,Bac Lieu,Ca Mau
1980-1-21,0,0.0,1.5,5.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,2.2,0.6,2.5,0.5,4.5,2.5,0.0,2.6,3.4,3.4,4.3,4.3,1.1,1.1,1.2,0.8,4.1,9.4,3.3,1.6,1.8,3.0,0,11.5,4.3,6.4,8.2,0.7000000000000001,0.6,2.0,3.8,13.4,2.9,6.2,4.7,3.0,1.1,1.4,3.2,2.0,2.9,0.6,0.4,0.4,3.1,2.7,1,0.8,3.4,2.0,1.2,2.5,2,1.0,2.3,4.2,1.4,0,1.4,12,1,2.0,3.2,3,0,0,0.0,2.3000000000000003,0.2,0.3,0.0,1.2000000000000002,2.4000000000000004,0.0,0,0.0,2,0.0,0.0,0,0.1,0.0,0.0,0.0,3.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-22,0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,1.1,0,0.6,0.0,0.0,0.6,0.0,0,0.0,0,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0,0,0.2,0.0,0,0.0,0,0.0,0.0,6.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.4,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.5,0,0.8,0.3,2.0,2.3000000000000003,5.300000000000001,0.0,7.1000000000000005,5.4,2.8000000000000003,4.8,0.1,0,0.0,0.0,0.0,0.3,0.0,0.6,0.4,0.2,0.0,0.0,0.0,0.1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-23,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6,0,0.1,0.4,0.3,0.1,0.0,0,0.5,2.7,1.5,1.7,0.1,2.9,2.2,1.0,0.1,0.2,0.4,0.8,1.8,1.2,0,0.1,3.2,1.2,2.2,0.1,1.1,0.8,0.5,13.4,2.1,0.2,0,0.4,0.0,0.0,0.7,0.1,0.7,0,0.3,0.7,0,0.2,0.5,0.3,0.9,1.0,0,0.0,0.2,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.2,0,0.0,0.0,0.0,0.1,0.0,0.0,0,0.0,0,1.6,0.0,0.30000000000000004,0.0,0.2,1.6,1.2,0.0,0.8,0.8,0.0,0.1,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-24,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.8,0.0,0.0,0.6,0.2,0.8,2.0,2.1,0.0,0.0,0,0.2,0.0,0.0,0,0,0,0.5,0,0.4,0.7,0.2,0.5,0.0,0.4,0.0,2.1,4,2.1,0.6,0,1.6,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0,0.2,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-25,0,0.0,0,0.0,1.4,0.0,0.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1,0.7,4.8,0.0,2.3,4.8,0.2,0,1.8,0,1.5,0.4,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,2.2,0.4,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.1,0,0.0,0.0,0.0,1.2,0.0,0.9,0.4,0.1,0.2,0.1,0.0,0.0,0,10.8,1.3,0.0,0.0,0.5,0.0,0.8,1.5,0.0,0.0,0,3.6,0,0.0,0.7,0.0,5.3,0.0,0.0,0.0,0,0.0,0,1.8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-26,0,0.0,0,0.0,0.0,0.1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.2,0.1,0.0,0,0,0.2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,0.2,0.0,0.0,2.7,5.0,1,0,0,4.9,0.0,0,0.0,0.0,16.5,0.7,1.8,0,0.0,0.2,68.6,0.5,0.0,14.2,2.8,0.0,0.0,0,0.0,0.5,0.0,0.0,3.5,2,0,5.7,0.0,0.0,0.8,0.0,0.0,0,1.0
1980-1-27,0,0.0,0,0.0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.9,1.2,0.6,1.0,0.6,1.2,0,0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.0,0,9.1,0.4,1.5,1.5,0.0,37.5,31.6,84.0,0.0,68,42.2,0,0.0,4.2,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.7,65.4
1980-1-28,0,0.0,0,0.0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0.4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1.3,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-29,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.1,0.1,0.2,0.0,0.1,0,0.0,0,0.0,0.0,0.0,0,0.1,0,0.2,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-30,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,1.2000000000000002,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.2,0,0.0,0.9,0.0,0,0,0.0,0,0,0.0,0,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,3.5,1,0.2,0,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-1-31,0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0,2.1,0,0.0,0.0,0.7,0.0,1.9,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.1,0,0.0,0,0.0,0,0.0,0.0,13.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.6,0,0.0,0.0,0.3,0,0,0.0,0,0.4,0.2,1.5,1.3,0,0.30000000000000004,0.8,1.4000000000000001,5.5,0.0,0.0,1.2000000000000002,4.0,12.1,6.2,4.1000000000000005,5.800000000000001,1.3,0.7000000000000001,13.3,2.1,0.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-1,0,0.3,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0,0,0.2,0.0,0,0.1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6,0.0,0,0.0,0.0,1.1,0.0,2.2,0,0.0,0,0.0,0.2,0.7,0.2,0.0,0.5,0.0,0.0,0.0,0,0,0.0,0,0,0.7000000000000001,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.0,0,0.0,0,2.5,0.1,0.5,0.5,0.0,0.0,3.8,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0,41.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.1,0,0.0,0.2,0.0,0.0,0.0,0,0.1,0.8,0.9,0.3,0.0,0.8,0,0.3,1.6,1.3,0.3,0.3,2.1,1.2,0,1.4,1.6,2.2,0.2,3.3000000000000003,0.6,0.0,0.8,0,0.2,0.0,0,0.0,0.3,0.7,1,2.0,0.7,0.9,1.1,0.6,3,2.3,0.6,0.6,1.0,1.8,1.4,1.4,1.4,1.5,1.2,1.2,0.6,0,0.2,0,0,0.9,0,0.6000000000000001,0.1,0,0.0,0,0.0,0.4,0.0,2.7,2.3000000000000003,0.2,0.7000000000000001,0.0,0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0.2,0,1.8,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.9,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-3,0,0.0,0,0.0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.2,0,0.1,0.0,0.1,0.1,0,0.7,0.1,0,0.0,0.8,1.6,0.3,1.8,0.4,0.0,0.0,0,0.1,0.0,0.6,0.0,0.0,0.0,0,0.1,0.4,2.2,2.0,0.2,0,0.3,1.1,0.8,0.4,1.6,0.5,0.6,0.8,0.1,0.8,0.2,0.8,0,0.0,0,0,0.2,0,0.9,0,0,0.0,0,0.0,0.0,0.0,3.0,1.6,0.0,0.6000000000000001,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,9.1,2,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.4,0,1.5,0.4,0.0,0,0.0,0.0,1.7,0,1.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-4,0,0.0,0,0.0,0.0,0.1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7,0.0,0.2,0.0,0.1,0.3,1.0,1.5,1.3,0.8,0.5,1,0.0,0,0.0,0.7,1.2,1.4,1.9,0.4,0.4,1.1,0.5,2.0,0.8,1.2,1.8,1.0,0.8,0.9,1.2,1.3,2.5,2.2,0.8,0.5,0.9,2.7,2.3,1.2,1.0,1,0.8,2.1,0.5,0.5,0.5,3,0,0.0,1,0.9,0.3,0.2,0.8,0.1,0,0.0,0.30000000000000004,0.7000000000000001,0.2,0.0,1.6,1.9,1.2000000000000002,0.6000000000000001,0.0,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,1.8,18.3,0.0,8.2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-5,0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0.7,0,0.0,0.0,0.0,0.0,0.0,0,1.6,0,0.0,0.0,0.0,0.0,0,0.0,1.3,1.7,1.7,0,0,0.0,0,0.0,0,0.0,0.0,9.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.6,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.2,5.3,0.0,0.0,0.0,1.3,0.8,0.0,0,4,0.1,1.6,2.2,0,0,1.3,1.5,3.1,0.7000000000000001,3.2,21.0,9.5,3.8,6.5,3.5,7.300000000000001,1.3,0.0,4,0.5,1.6,0.0,0.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,2.1,0.0,1.4,0,2.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-6,0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6,0,0.0,0.1,0.4,0.0,0.0,0,0.0,2.3,0.2,0.0,0.0,1.0,0.2,0.8,1.2,2.6,1.2,0.9,1.1,0.1,0,0.3,0.3,1.2,0.1,1.5,0.3,0.5,0.1,0.6,0.1,0.0,0.2,0.0,1.2,0.3,0,0.0,0.9,1.2,0.2,1.3,1.9,1.5,2.1,1.7,1.0,0.5,0.1,1.2,1.4,0.8,1.2,1.1,0.3,0,0.8,0.5,2.1,0.7000000000000001,0.5,0,0,0,0.0,0.4,0.0,0.0,0.9,4.7,0.5,0.2,0.6000000000000001,0.7000000000000001,0.4,0.5,0.1,0.1,0.1,0.0,0.0,0.6,0.0,1.8,1.4,0.0,9.9,0.4,0.0,0.7,0,0,0,0.0,0.0,0,0.0,0.0,0,0.4,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2.7,0,0.0
1980-2-7,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0.3,0,0.7,0.0,0.7,0.7,0.0,0.2,0.3,1.2,1.0,2.4,0.0,1.1,0.2,0.0,3.4,6.9,2.3,0.6,1,1.2,0,5.3,1.6,3.2,0.2,6.9,0.3,0.0,0.0,0,0.1,0.0,0,0.0,0.5,0.2,0.5,0.3,0.3,1.7,0.7,1.0,2.7,1.6,0,0.1,0.1,0.4,1,1.2,1.7,1.2,1.2,1.5,0.8,0.6000000000000001,0.6000000000000001,0,3.4000000000000004,0.8,0,0.30000000000000004,0,0,0.9,0.9,0.9,0.6000000000000001,0.4,1.7000000000000002,1.4,0.3,4.2,0.0,0,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.6,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-8,0,0.0,0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1.6,0,2.0,0.0,0.0,2.0,0.0,0,3.4,0,0.0,0.0,0.0,0.5,0,0.0,3.9,1.9,1,1,0.1,0.0,0,0.0,0,0.0,0.0,22.1,0.2,0.0,0.0,0,0.2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.6,0.0,0.1,0,0.0,0,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,0.0,0,0,0.1,0.5,1.7000000000000002,1.4,0.30000000000000004,6.7,0,0.5,6.6000000000000005,4.1000000000000005,5.5,6.5,3.6,5.800000000000001,6.1000000000000005,1.1,3.4000000000000004,5.300000000000001,3.7,3.8,0.0,1,0.0,4.2,0.0,0.3,0.0,0,0.4,0.0,0.0,0.1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-9,0,0.0,0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,1.8,0,0.0,0.0,0.0,0.0,0.0,0,2.7,0,0.0,0.0,0.0,0.0,0,0.0,2.4,0.5,1.4,0,0.2,0.0,0,0.0,0,0.0,0.0,5.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1.4000000000000001,0,2.8000000000000003,0.2,0.9,0.1,2.1,1.0,1.4,0.8,6.800000000000001,0.0,0,4.1,0.0,0.30000000000000004,0.6000000000000001,6.7,0.0,0.0,0.0,3,0.4,0.0,0.0,0.0,11.2,0.0,0,7.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-10,0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.3,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,0,0.2,0.0,0,0.0,0,0.0,0.0,1.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.2,0,0.6000000000000001,0,0.2,0.0,0.4,0.9,1.1,0.3,0.8,0.0,0,3.2,0.3,0,0.1,0.6000000000000001,0.0,0.0,0.0,1.4,0.0,0.4,7.0,1.1,3.3,0.0,1.2,5.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-11,0.1,1.8,2.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0,1.8,0,0.0,0.0,0.1,0.0,0.0,0,0.4,0,0.1,0.3,0.0,0.0,0,0.0,0.3,0.3,0,0,0.3,0.3,0,0.6,0,0.1,0.0,3.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.1,0.0,0.0,0.4,0.2,0.0,5,0.0,0,15.6,0.0,0.9,0.2,0.1,0.0,0.0,0.0,6,0.4,1.8,0.2,0.0,0.0,0.0,0,9.8,0,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0,0.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,0.0
1980-2-12,0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,1.1,0,0.0,0.3,0.0,0.0,0.0,0,1.0,0,0.5,0.5,0.0,0.0,0,0.0,0.6,0.0,0.2,0.2,0.5,0.0,0,0.3,0,0.0,0.0,5.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,1.1,0.3,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.4,0,0.9,0.0,0.5,0.2,0.8,0.0,7,0.0,0.2,15.4,0.0,1.6,2.2,3.5,0.0,0.0,0.4,2.2,0.0,0.0,0.0,0.1,1.0,0.0,0,4.9,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0,0.0
1980-2-13,0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.9,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.1,0,0.0,0.2,0.4,0.2,0.4,0.3,0.0,0,0.5,0,0.1,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0.3,0.5,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.2,0,1.1,0.0,0.0,0.0,0.0,0.0,2,0.0,0,13.8,0.0,0,0.2,0.0,0.0,0.0,0.6,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
